Time,Susceptible,Infected
179.600000,34285714.285715,205714285.714286
179.640000,34285714.285715,205714285.714286
179.680000,34285714.285715,205714285.714286
179.720000,34285714.285715,205714285.714286
179.760000,34285714.285715,205714285.714286
179.800000,34285714.285715,205714285.714286
179.840000,34285714.285715,205714285.714286
179.880000,34285714.285715,205714285.714286
179.920000,34285714.285715,205714285.714286
179.960000,34285714.285715,205714285.714286
180.000000,34285714.285715,205714285.714286
180.040000,34285714.285715,205714285.714286
180.080000,34285714.285715,205714285.714286
180.120000,34285714.285715,205714285.714286
180.160000,34285714.285715,205714285.714286
180.200000,34285714.285715,205714285.714286
180.240000,34285714.285715,205714285.714286
180.280000,34285714.285715,205714285.714286
180.320000,34285714.285715,205714285.714286
180.360000,34285714.285715,205714285.714286
180.400000,34285714.285715,205714285.714286
180.440000,34285714.285715,205714285.714286
180.480000,34285714.285715,205714285.714286
180.520000,34285714.285715,205714285.714286
180.560000,34285714.285715,205714285.714286
180.600000,34285714.285715,205714285.714286
180.640000,34285714.285715,205714285.714286
180.680000,34285714.285715,205714285.714286
180.720000,34285714.285715,205714285.714286
180.760000,34285714.285715,205714285.714286
180.800000,34285714.285715,205714285.714286
180.840000,34285714.285715,205714285.714286
180.880000,34285714.285715,205714285.714286
180.920000,34285714.285715,205714285.714286
180.960000,34285714.285715,205714285.714286
181.000000,34285714.285715,205714285.714286
181.040000,34285714.285715,205714285.714286
181.080000,34285714.285715,205714285.714286
181.120000,34285714.285715,205714285.714286
181.160000,34285714.285715,205714285.714286
181.200000,34285714.285715,205714285.714286
181.240000,34285714.285715,205714285.714286
181.280000,34285714.285715,205714285.714286
181.320000,34285714.285715,205714285.714286
181.360000,34285714.285715,205714285.714286
181.400000,34285714.285715,205714285.714286
181.440000,34285714.285715,205714285.714286
181.480000,34285714.285715,205714285.714286
181.520000,34285714.285715,205714285.714286
181.560000,34285714.285715,205714285.714286
181.600000,34285714.285715,205714285.714286
181.640000,34285714.285715,205714285.714286
181.680000,34285714.285715,205714285.714286
181.720000,34285714.285715,205714285.714286
181.760000,34285714.285715,205714285.714286
181.800000,34285714.285715,205714285.714286
181.840000,34285714.285715,205714285.714286
181.880000,34285714.285715,205714285.714286
181.920000,34285714.285715,205714285.714286
181.960000,34285714.285715,205714285.714286
182.000000,34285714.285715,205714285.714286
182.040000,34285714.285715,205714285.714286
182.080000,34285714.285715,205714285.714286
182.120000,34285714.285715,205714285.714286
182.160000,34285714.285715,205714285.714286
182.200000,34285714.285715,205714285.714286
182.240000,34285714.285715,205714285.714286
182.280000,34285714.285715,205714285.714286
182.320000,34285714.285715,205714285.714286
182.360000,34285714.285715,205714285.714286
182.400000,34285714.285715,205714285.714286
182.440000,34285714.285715,205714285.714286
182.480000,34285714.285715,205714285.714286
182.520000,34285714.285715,205714285.714286
182.560000,34285714.285715,205714285.714286
182.600000,34285714.285715,205714285.714286
182.640000,34285714.285715,205714285.714286
182.680000,34285714.285715,205714285.714286
182.720000,34285714.285715,205714285.714286
182.760000,34285714.285715,205714285.714286
182.800000,34285714.285715,205714285.714286
182.840000,34285714.285715,205714285.714286
182.880000,34285714.285715,205714285.714286
182.920000,34285714.285715,205714285.714286
182.960000,34285714.285715,205714285.714286
183.000000,34285714.285715,205714285.714286
183.040000,34285714.285715,205714285.714286
183.080000,34285714.285715,205714285.714286
183.120000,34285714.285715,205714285.714286
183.160000,34285714.285715,205714285.714286
183.200000,34285714.285715,205714285.714286
183.240000,34285714.285715,205714285.714286
183.280000,34285714.285715,205714285.714286
183.320000,34285714.285715,205714285.714286
183.360000,34285714.285715,205714285.714286
183.400000,34285714.285715,205714285.714286
183.440000,34285714.285715,205714285.714286
183.480000,34285714.285715,205714285.714286
183.520000,34285714.285715,205714285.714286
183.560000,34285714.285715,205714285.714286
183.600000,34285714.285715,205714285.714286
183.640000,34285714.285715,205714285.714286
183.680000,34285714.285715,205714285.714286
183.720000,34285714.285715,205714285.714286
183.760000,34285714.285715,205714285.714286
183.800000,34285714.285715,205714285.714286
183.840000,34285714.285715,205714285.714286
183.880000,34285714.285715,205714285.714286
183.920000,34285714.285715,205714285.714286
183.960000,34285714.285715,205714285.714286
184.000000,34285714.285715,205714285.714286
184.040000,34285714.285715,205714285.714286
184.080000,34285714.285715,205714285.714286
184.120000,34285714.285715,205714285.714286
184.160000,34285714.285715,205714285.714286
184.200000,34285714.285715,205714285.714286
184.240000,34285714.285715,205714285.714286
184.280000,34285714.285715,205714285.714286
184.320000,34285714.285715,205714285.714286
184.360000,34285714.285715,205714285.714286
184.400000,34285714.285715,205714285.714286
184.440000,34285714.285715,205714285.714286
184.480000,34285714.285715,205714285.714286
184.520000,34285714.285715,205714285.714286
184.560000,34285714.285715,205714285.714286
184.600000,34285714.285715,205714285.714286
184.640000,34285714.285715,205714285.714286
184.680000,34285714.285715,205714285.714286
184.720000,34285714.285715,205714285.714286
184.760000,34285714.285715,205714285.714286
184.800000,34285714.285715,205714285.714286
184.840000,34285714.285715,205714285.714286
184.880000,34285714.285715,205714285.714286
184.920000,34285714.285715,205714285.714286
184.960000,34285714.285715,205714285.714286
185.000000,34285714.285715,205714285.714286
185.040000,34285714.285715,205714285.714286
185.080000,34285714.285715,205714285.714286
185.120000,34285714.285715,205714285.714286
185.160000,34285714.285715,205714285.714286
185.200000,34285714.285715,205714285.714286
185.240000,34285714.285715,205714285.714286
185.280000,34285714.285715,205714285.714286
185.320000,34285714.285715,205714285.714286
185.360000,34285714.285715,205714285.714286
185.400000,34285714.285715,205714285.714286
185.440000,34285714.285715,205714285.714286
185.480000,34285714.285715,205714285.714286
185.520000,34285714.285715,205714285.714286
185.560000,34285714.285715,205714285.714286
185.600000,34285714.285715,205714285.714286
185.640000,34285714.285715,205714285.714286
185.680000,34285714.285715,205714285.714286
185.720000,34285714.285715,205714285.714286
185.760000,34285714.285715,205714285.714286
185.800000,34285714.285715,205714285.714286
185.840000,34285714.285715,205714285.714286
185.880000,34285714.285715,205714285.714286
185.920000,34285714.285715,205714285.714286
185.960000,34285714.285715,205714285.714286
186.000000,34285714.285715,205714285.714286
186.040000,34285714.285715,205714285.714286
186.080000,34285714.285715,205714285.714286
186.120000,34285714.285715,205714285.714286
186.160000,34285714.285715,205714285.714286
186.200000,34285714.285715,205714285.714286
186.240000,34285714.285715,205714285.714286
186.280000,34285714.285715,205714285.714286
186.320000,34285714.285715,205714285.714286
186.360000,34285714.285715,205714285.714286
186.400000,34285714.285715,205714285.714286
186.440000,34285714.285715,205714285.714286
186.480000,34285714.285715,205714285.714286
186.520000,34285714.285715,205714285.714286
186.560000,34285714.285715,205714285.714286
186.600000,34285714.285715,205714285.714286
186.640000,34285714.285715,205714285.714286
186.680000,34285714.285715,205714285.714286
186.720000,34285714.285715,205714285.714286
186.760000,34285714.285715,205714285.714286
186.800000,34285714.285715,205714285.714286
186.840000,34285714.285715,205714285.714286
186.880000,34285714.285715,205714285.714286
186.920000,34285714.285715,205714285.714286
186.960000,34285714.285715,205714285.714286
187.000000,34285714.285715,205714285.714286
187.040000,34285714.285715,205714285.714286
187.080000,34285714.285715,205714285.714286
187.120000,34285714.285715,205714285.714286
187.160000,34285714.285715,205714285.714286
187.200000,34285714.285715,205714285.714286
187.240000,34285714.285715,205714285.714286
187.280000,34285714.285715,205714285.714286
187.320000,34285714.285715,205714285.714286
187.360000,34285714.285715,205714285.714286
187.400000,34285714.285715,205714285.714286
187.440000,34285714.285715,205714285.714286
187.480000,34285714.285715,205714285.714286
187.520000,34285714.285715,205714285.714286
187.560000,34285714.285715,205714285.714286
187.600000,34285714.285715,205714285.714286
187.640000,34285714.285715,205714285.714286
187.680000,34285714.285715,205714285.714286
187.720000,34285714.285715,205714285.714286
187.760000,34285714.285715,205714285.714286
187.800000,34285714.285715,205714285.714286
187.840000,34285714.285715,205714285.714286
187.880000,34285714.285715,205714285.714286
187.920000,34285714.285715,205714285.714286
187.960000,34285714.285715,205714285.714286
188.000000,34285714.285715,205714285.714286
188.040000,34285714.285715,205714285.714286
188.080000,34285714.285715,205714285.714286
188.120000,34285714.285715,205714285.714286
188.160000,34285714.285715,205714285.714286
188.200000,34285714.285715,205714285.714286
188.240000,34285714.285715,205714285.714286
188.280000,34285714.285715,205714285.714286
188.320000,34285714.285715,205714285.714286
188.360000,34285714.285715,205714285.714286
188.400000,34285714.285715,205714285.714286
188.440000,34285714.285715,205714285.714286
188.480000,34285714.285715,205714285.714286
188.520000,34285714.285715,205714285.714286
188.560000,34285714.285715,205714285.714286
188.600000,34285714.285715,205714285.714286
188.640000,34285714.285715,205714285.714286
188.680000,34285714.285715,205714285.714286
188.720000,34285714.285715,205714285.714286
188.760000,34285714.285715,205714285.714286
188.800000,34285714.285715,205714285.714286
188.840000,34285714.285715,205714285.714286
188.880000,34285714.285715,205714285.714286
188.920000,34285714.285715,205714285.714286
188.960000,34285714.285715,205714285.714286
189.000000,34285714.285715,205714285.714286
189.040000,34285714.285715,205714285.714286
189.080000,34285714.285715,205714285.714286
189.120000,34285714.285715,205714285.714286
189.160000,34285714.285715,205714285.714286
189.200000,34285714.285715,205714285.714286
189.240000,34285714.285715,205714285.714286
189.280000,34285714.285715,205714285.714286
189.320000,34285714.285715,205714285.714286
189.360000,34285714.285715,205714285.714286
189.400000,34285714.285715,205714285.714286
189.440000,34285714.285715,205714285.714286
189.480000,34285714.285715,205714285.714286
189.520000,34285714.285715,205714285.714286
189.560000,34285714.285715,205714285.714286
189.600000,34285714.285715,205714285.714286
189.640000,34285714.285715,205714285.714286
189.680000,34285714.285715,205714285.714286
189.720000,34285714.285715,205714285.714286
189.760000,34285714.285715,205714285.714286
189.800000,34285714.285715,205714285.714286
189.840000,34285714.285715,205714285.714286
189.880000,34285714.285715,205714285.714286
189.920000,34285714.285715,205714285.714286
189.960000,34285714.285715,205714285.714286
190.000000,34285714.285715,205714285.714286
190.040000,34285714.285715,205714285.714286
190.080000,34285714.285715,205714285.714286
190.120000,34285714.285715,205714285.714286
190.160000,34285714.285715,205714285.714286
190.200000,34285714.285715,205714285.714286
190.240000,34285714.285715,205714285.714286
190.280000,34285714.285715,205714285.714286
190.320000,34285714.285715,205714285.714286
190.360000,34285714.285715,205714285.714286
190.400000,34285714.285715,205714285.714286
190.440000,34285714.285715,205714285.714286
190.480000,34285714.285715,205714285.714286
190.520000,34285714.285715,205714285.714286
190.560000,34285714.285715,205714285.714286
190.600000,34285714.285715,205714285.714286
190.640000,34285714.285715,205714285.714286
190.680000,34285714.285715,205714285.714286
190.720000,34285714.285715,205714285.714286
190.760000,34285714.285715,205714285.714286
190.800000,34285714.285715,205714285.714286
190.840000,34285714.285715,205714285.714286
190.880000,34285714.285715,205714285.714286
190.920000,34285714.285715,205714285.714286
190.960000,34285714.285715,205714285.714286
191.000000,34285714.285715,205714285.714286
191.040000,34285714.285715,205714285.714286
